codigo,nombre,categoria,subcategoria,descripcion,descripcion_original,caracteristicas,precio,stock,imagen,imagen_archivo,destacado,pagina_pdf
IM.3000.24,Inversor Onda Modificada 3000W,Inversores,Inversores Onda Modificada,Inversor Onda Modificada 3000W. Una solución para complementar instalaciones eléctricas de motorhomes y sistemas de energía autónomos.,Inversor Onda Modificada 3000W - 24v a 220v,"Código: IM.3000.24,24v a 220v",0,0,/images/productos/im-3000-24.webp,im-3000-24.webp,0,10
BL.100.B24,Bateria de LITIO LiFePO4 C/Display 100ah - Branik,Baterías,Baterias de Litio,Bateria de LITIO LiFePO4 C/Display 100ah - Branik. Orientado al almacenamiento y gestión de energía en motorhomes y otras instalaciones de 12/24/48 V según modelo.,Bateria de LITIO LiFePO4 C/Display 100ah - Branik - 24v,"Código: BL.100.B24,Branik,24v",0,0,/images/productos/bl-100-b24.webp,bl-100-b24.webp,0,10
BL.100.B48,Bateria de LITIO LiFePO4 C/Display 100ah - Branik,Baterías,Baterias de Litio,Bateria de LITIO LiFePO4 C/Display 100ah - Branik. Orientado al almacenamiento y gestión de energía en motorhomes y otras instalaciones de 12/24/48 V según modelo.,Bateria de LITIO LiFePO4 C/Display 100ah - Branik - 48v,"Código: BL.100.B48,Branik,48v",0,0,/images/productos/bl-100-b48.webp,bl-100-b48.webp,0,10
BL.50.B,Bateria de LITIO LiFePO4 50ah - Branik,Baterías,Baterias de Litio,Bateria de LITIO LiFePO4 50ah - Branik. Orientado al almacenamiento y gestión de energía en motorhomes y otras instalaciones de 12/24/48 V según modelo.,Bateria de LITIO LiFePO4 50ah - Branik - 12v,"Código: BL.50.B,Branik,12v",0,0,/images/productos/bl-50-b.webp,bl-50-b.webp,0,11
BL.100.B,Bateria de LITIO LiFePO4 100ah - Branik,Baterías,Baterias de Litio,Bateria de LITIO LiFePO4 100ah - Branik. Orientado al almacenamiento y gestión de energía en motorhomes y otras instalaciones de 12/24/48 V según modelo.,Bateria de LITIO LiFePO4 100ah - Branik - 12v,"Código: BL.100.B,Branik,12v",0,0,/images/productos/bl-100-b.webp,bl-100-b.webp,0,11
BL.200.B,Bateria de LITIO LiFePO4 200ah - Branik,Baterías,Baterias de Litio,Bateria de LITIO LiFePO4 200ah - Branik. Orientado al almacenamiento y gestión de energía en motorhomes y otras instalaciones de 12/24/48 V según modelo.,Bateria de LITIO LiFePO4 200ah - Branik - 12v,"Código: BL.200.B,Branik,12v",0,0,/images/productos/bl-200-b.webp,bl-200-b.webp,0,11
BG.55.U,Bateria de Gel UCG 55ah - Ultracell,Baterías,Baterias de Gel UCG,Bateria de Gel UCG 55ah - Ultracell. Orientado al almacenamiento y gestión de energía en motorhomes y otras instalaciones de 12/24/48 V según modelo.,Bateria de Gel UCG 55ah - Ultracell - 12v,"Código: BG.55.U,Ultracell,12v",0,0,/images/productos/bg-55-u.webp,bg-55-u.webp,0,11
BG.100.U,Bateria de Gel UCG 100ah - Ultracell,Baterías,Baterias de Gel UCG,Bateria de Gel UCG 100ah - Ultracell. Orientado al almacenamiento y gestión de energía en motorhomes y otras instalaciones de 12/24/48 V según modelo.,Bateria de Gel UCG 100ah - Ultracell - 12v,"Código: BG.100.U,Ultracell,12v",0,0,/images/productos/bg-100-u.webp,bg-100-u.webp,0,11
BG.200.U,Bateria de Gel UCG 200ah - Ultracell,Baterías,Baterias de Gel UCG,Bateria de Gel UCG 200ah - Ultracell. Orientado al almacenamiento y gestión de energía en motorhomes y otras instalaciones de 12/24/48 V según modelo.,Bateria de Gel UCG 200ah - Ultracell - 12v,"Código: BG.200.U,Ultracell,12v",0,0,/images/productos/bg-200-u.webp,bg-200-u.webp,0,11
BG.275.U,Bateria de Gel UCG 275ah - Ultracell,Baterías,Baterias de Gel UCG,Bateria de Gel UCG 275ah - Ultracell. Orientado al almacenamiento y gestión de energía en motorhomes y otras instalaciones de 12/24/48 V según modelo.,Bateria de Gel UCG 275ah - Ultracell - 12v,"Código: BG.275.U,Ultracell,12v",0,0,/images/productos/bg-275-u.webp,bg-275-u.webp,0,11
BG.100.D,Bateria de Gel AGM 100ah - Detroit,Baterías,Baterias de Gel AGM,Bateria de Gel AGM 100ah - Detroit. Orientado al almacenamiento y gestión de energía en motorhomes y otras instalaciones de 12/24/48 V según modelo.,Bateria de Gel AGM 100ah - Detroit - 12v,"Código: BG.100.D,Detroit,12v",0,0,/images/productos/bg-100-d.webp,bg-100-d.webp,0,11
BG.150.D,Bateria de Gel AGM 150ah - Detroit,Baterías,Baterias de Gel AGM,Bateria de Gel AGM 150ah - Detroit. Orientado al almacenamiento y gestión de energía en motorhomes y otras instalaciones de 12/24/48 V según modelo.,Bateria de Gel AGM 150ah - Detroit - 12v,"Código: BG.150.D,Detroit,12v",0,0,/images/productos/bg-150-d.webp,bg-150-d.webp,0,12
BG.190.D,Bateria de Gel AGM 190ah - Detroit,Baterías,Baterias de Gel AGM,Bateria de Gel AGM 190ah - Detroit. Orientado al almacenamiento y gestión de energía en motorhomes y otras instalaciones de 12/24/48 V según modelo.,Bateria de Gel AGM 190ah - Detroit - 12v,"Código: BG.190.D,Detroit,12v",0,0,/images/productos/bg-190-d.webp,bg-190-d.webp,0,12
BG.200.D,Bateria de Gel AGM 200ah - Detroit,Baterías,Baterias de Gel AGM,Bateria de Gel AGM 200ah - Detroit. Orientado al almacenamiento y gestión de energía en motorhomes y otras instalaciones de 12/24/48 V según modelo.,Bateria de Gel AGM 200ah - Detroit - 12v,"Código: BG.200.D,Detroit,12v",0,0,/images/productos/bg-200-d.webp,bg-200-d.webp,0,12
BG.250.D,Bateria de Gel AGM 250ah - Detroit,Baterías,Baterias de Gel AGM,Bateria de Gel AGM 250ah - Detroit. Orientado al almacenamiento y gestión de energía en motorhomes y otras instalaciones de 12/24/48 V según modelo.,Bateria de Gel AGM 250ah - Detroit - 12v,"Código: BG.250.D,Detroit,12v",0,0,/images/productos/bg-250-d.webp,bg-250-d.webp,0,12
BG.22.B,Bateria de Gel AGM 20ah - Branik,Baterías,Baterias de Gel AGM,Bateria de Gel AGM 20ah - Branik. Orientado al almacenamiento y gestión de energía en motorhomes y otras instalaciones de 12/24/48 V según modelo.,Bateria de Gel AGM 20ah - Branik - 12v,"Código: BG.22.B,Branik,12v",0,0,/images/productos/bg-22-b.webp,bg-22-b.webp,0,12
BG.55.B,Bateria de Gel AGM 55ah - Branik,Baterías,Baterias de Gel AGM,Bateria de Gel AGM 55ah - Branik. Orientado al almacenamiento y gestión de energía en motorhomes y otras instalaciones de 12/24/48 V según modelo.,Bateria de Gel AGM 55ah - Branik - 12v,"Código: BG.55.B,Branik,12v",0,0,/images/productos/bg-55-b.webp,bg-55-b.webp,0,12
BG.100.B,Bateria de Gel AGM 100ah - Branik,Baterías,Baterias de Gel AGM,Bateria de Gel AGM 100ah - Branik. Orientado al almacenamiento y gestión de energía en motorhomes y otras instalaciones de 12/24/48 V según modelo.,Bateria de Gel AGM 100ah - Branik - 12v,"Código: BG.100.B,Branik,12v",0,0,/images/productos/bg-100-b.webp,bg-100-b.webp,0,12
BG.120.B,Bateria de Gel AGM 120ah - Branik,Baterías,Baterias de Gel AGM,Bateria de Gel AGM 120ah - Branik. Orientado al almacenamiento y gestión de energía en motorhomes y otras instalaciones de 12/24/48 V según modelo.,Bateria de Gel AGM 120ah - Branik - 12v,"Código: BG.120.B,Branik,12v",0,0,/images/productos/bg-120-b.webp,bg-120-b.webp,0,12
BG.200.B,Bateria de Gel AGM 200ah - Branik,Baterías,Baterias de Gel AGM,Bateria de Gel AGM 200ah - Branik. Orientado al almacenamiento y gestión de energía en motorhomes y otras instalaciones de 12/24/48 V según modelo.,Bateria de Gel AGM 200ah - Branik - 12v,"Código: BG.200.B,Branik,12v",0,0,/images/productos/bg-200-b.webp,bg-200-b.webp,0,13
CB.1212.50,Cargador de Bateria VICTRON ORION SMART,Baterías,Cargadores de Bateria - Desde Alternador,Cargador de Bateria VICTRON ORION SMART. Orientado al almacenamiento y gestión de energía en motorhomes y otras instalaciones de 12/24/48 V según modelo.,Cargador de Bateria VICTRON ORION SMART - XS 12/12-50ah (700W) - Aislado,"Código: CB.1212.50,XS 12/12-50ah (700W),Aislado",0,0,/images/productos/cb-1212-50.webp,cb-1212-50.webp,0,13
GEA.12,Generador de Corriente C/Control 12v ACTECMAX,Electricidad,Generadores de Corriente - Nafteros,Generador de Corriente C/Control 12v ACTECMAX. Accesorio pensado para resolver instalaciones eléctricas y conexiones dentro o fuera del motorhome.,Generador de Corriente C/Control 12v ACTECMAX - 60Ah - 60 x 40 x 50 cm,"Código: GEA.12,60Ah,60 x 40 x 50 cm",0,0,/images/productos/gea-12.webp,gea-12.webp,0,14
GEA.24,Generador de Corriente C/Control 24v ACTECMAX,Electricidad,Generadores de Corriente - Nafteros,Generador de Corriente C/Control 24v ACTECMAX. Accesorio pensado para resolver instalaciones eléctricas y conexiones dentro o fuera del motorhome.,Generador de Corriente C/Control 24v ACTECMAX - 90Ah - 60 x 40 x 50 cm,"Código: GEA.24,90Ah,60 x 40 x 50 cm",0,0,/images/productos/gea-24.webp,gea-24.webp,0,14
LC.275.A,Llave de Corte Bateria Hasta 275ah - De Apoyo,Baterías,Protecciones,Llave de Corte Bateria Hasta 275ah - De Apoyo. Orientado al almacenamiento y gestión de energía en motorhomes y otras instalaciones de 12/24/48 V según modelo.,Llave de Corte Bateria Hasta 275ah - De Apoyo,"Código: LC.275.A,De Apoyo",0,0,/images/productos/lc-275-a.webp,lc-275-a.webp,0,14
LC.275.E,Llave de Corte Bateria Hasta 275ah - De Embutir,Baterías,Protecciones,Llave de Corte Bateria Hasta 275ah - De Embutir. Orientado al almacenamiento y gestión de energía en motorhomes y otras instalaciones de 12/24/48 V según modelo.,Llave de Corte Bateria Hasta 275ah - De Embutir,"Código: LC.275.E,De Embutir",0,0,/images/productos/lc-275-e.webp,lc-275-e.webp,0,14
TMH.RB,KIT Toma Exterior 220v  Macho + Hembra,Electricidad,Tomas Corriente - Exterior,KIT Toma Exterior 220v  Macho + Hembra. Accesorio pensado para resolver instalaciones eléctricas y conexiones dentro o fuera del motorhome.,KIT Toma Exterior 220v  Macho + Hembra - 16ah - BLANCA,"Código: TMH.RB,16ah,BLANCA",0,0,/images/productos/tmh-rb.webp,tmh-rb.webp,0,14
TMH.RG,KIT Toma Exterior 220v  Macho + Hembra,Electricidad,Tomas Corriente - Exterior,KIT Toma Exterior 220v  Macho + Hembra. Accesorio pensado para resolver instalaciones eléctricas y conexiones dentro o fuera del motorhome.,KIT Toma Exterior 220v  Macho + Hembra - 16ah - GRIS,"Código: TMH.RG,16ah,GRIS",0,0,/images/productos/tmh-rg.webp,tmh-rg.webp,0,14
TMH.RN,KIT Toma Exterior 220v  Macho + Hembra,Electricidad,Tomas Corriente - Exterior,KIT Toma Exterior 220v  Macho + Hembra. Accesorio pensado para resolver instalaciones eléctricas y conexiones dentro o fuera del motorhome.,KIT Toma Exterior 220v  Macho + Hembra - 16ah - NEGRO,"Código: TMH.RN,16ah,NEGRO",0,0,/images/productos/tmh-rn.webp,tmh-rn.webp,0,14
TME.32,Toma Exterior Macho 220v,Electricidad,Tomas Corriente - Exterior,Toma Exterior Macho 220v. Accesorio pensado para resolver instalaciones eléctricas y conexiones dentro o fuera del motorhome.,Toma Exterior Macho 220v - 32ah,"Código: TME.32,32ah",0,0,/images/productos/tme-32.webp,tme-32.webp,0,15
THE.32,Toma Exterior Hembra 220v,Electricidad,Tomas Corriente - Exterior,Toma Exterior Hembra 220v. Accesorio pensado para resolver instalaciones eléctricas y conexiones dentro o fuera del motorhome.,Toma Exterior Hembra 220v - 32ah,"Código: THE.32,32ah",0,0,/images/productos/the-32.webp,the-32.webp,0,15
TME.20,Toma Exterior Macho 220v,Electricidad,Tomas Corriente - Exterior,Toma Exterior Macho 220v. Accesorio pensado para resolver instalaciones eléctricas y conexiones dentro o fuera del motorhome.,Toma Exterior Macho 220v - 20ah,"Código: TME.20,20ah",0,0,/images/productos/tme-20.webp,tme-20.webp,0,15
TH.12,Toma Hembra TIPO ENCENDEDOR 12v - ACERO INOX,Electricidad,Tomas Corriente - Interior,Toma Hembra TIPO ENCENDEDOR 12v - ACERO INOX. Accesorio pensado para resolver instalaciones eléctricas y conexiones dentro o fuera del motorhome.,Toma Hembra TIPO ENCENDEDOR 12v - ACERO INOX.,"Código: TH.12,ACERO INOX",0,0,/images/productos/th-12.webp,th-12.webp,0,15
TH.1224.B,Toma Hembra TIPO ENCENDEDOR 12v 24v,Electricidad,Tomas Corriente - Interior,Toma Hembra TIPO ENCENDEDOR 12v 24v. Accesorio pensado para resolver instalaciones eléctricas y conexiones dentro o fuera del motorhome.,Toma Hembra TIPO ENCENDEDOR 12v 24v - BLANCA,"Código: TH.1224.B,BLANCA",0,0,/images/productos/th-1224-b.webp,th-1224-b.webp,0,15
TH.1224.N,Toma Hembra TIPO ENCENDEDOR 12v 24v,Electricidad,Tomas Corriente - Interior,Toma Hembra TIPO ENCENDEDOR 12v 24v. Accesorio pensado para resolver instalaciones eléctricas y conexiones dentro o fuera del motorhome.,Toma Hembra TIPO ENCENDEDOR 12v 24v - NEGRA,"Código: TH.1224.N,NEGRA",0,0,/images/productos/th-1224-n.webp,th-1224-n.webp,0,15
T.TE,Toma Macho TIPO ENCENDEDOR 12v 24v USB + USB C,Electricidad,Tomas Corriente - Interior,Toma Macho TIPO ENCENDEDOR 12v 24v USB + USB C. Accesorio pensado para resolver instalaciones eléctricas y conexiones dentro o fuera del motorhome.,Toma Macho TIPO ENCENDEDOR 12v 24v USB + USB C - NEGRA,"Código: T.TE,NEGRA",0,0,/images/productos/t-te.webp,t-te.webp,0,15
T.UV,Toma 12v 24v  USB x 2 + Voltimentro / Amperimetro,Electricidad,Tomas Corriente - Interior,Toma 12v 24v  USB x 2 + Voltimentro / Amperimetro. Accesorio pensado para resolver instalaciones eléctricas y conexiones dentro o fuera del motorhome.,Toma 12v 24v  USB x 2 + Voltimentro / Amperimetro,"Código: T.UV,12v,24v",0,0,/images/productos/t-uv.webp,t-uv.webp,0,15
T.V,Toma 12v 24v Voltimetro / Amperimetro,Electricidad,Tomas Corriente - Interior,Toma 12v 24v Voltimetro / Amperimetro. Accesorio pensado para resolver instalaciones eléctricas y conexiones dentro o fuera del motorhome.,Toma 12v 24v Voltimetro / Amperimetro,"Código: T.V,12v,24v",0,0,/images/productos/t-v.webp,t-v.webp,0,16
T.T,Toma 12v 24v TIPO TECLA - USB +USB C NEGRA,Electricidad,Tomas Corriente - Interior,Toma 12v 24v TIPO TECLA - USB +USB C NEGRA. Accesorio pensado para resolver instalaciones eléctricas y conexiones dentro o fuera del motorhome.,Toma 12v 24v TIPO TECLA - USB +USB C NEGRA,"Código: T.T,USB +USB C NEGRA",0,0,/images/productos/t-t.webp,t-t.webp,0,16
T.USB,Toma 12v 24v C/ USB + USB C,Electricidad,Tomas Corriente - Interior,Toma 12v 24v C/ USB + USB C. Accesorio pensado para resolver instalaciones eléctricas y conexiones dentro o fuera del motorhome.,Toma 12v 24v C/ USB + USB C - NEGRA,"Código: T.USB,NEGRA",0,0,/images/productos/t-usb.webp,t-usb.webp,0,16
PLE.18,Plafon LED (18) Exterior 12v cm - Luz Blanca,Electricidad,Iliminación - Exterior,Plafon LED (18) Exterior 12v cm - Luz Blanca. Accesorio pensado para resolver instalaciones eléctricas y conexiones dentro o fuera del motorhome.,Plafon LED (18) Exterior 12v cm - Luz Blanca,"Código: PLE.18,Luz Blanca",0,0,/images/productos/ple-18.webp,ple-18.webp,0,16
PLE.5B,Plafon LED (5) Exterior 12v - Luz Blanca,Electricidad,Iliminación - Exterior,Plafon LED (5) Exterior 12v - Luz Blanca. Accesorio pensado para resolver instalaciones eléctricas y conexiones dentro o fuera del motorhome.,Plafon LED (5) Exterior 12v - Luz Blanca,"Código: PLE.5B,Luz Blanca",0,0,/images/productos/ple-5b.webp,ple-5b.webp,0,16
PLE.6N,Plafon LED (6) Exterior 12v 24v,Electricidad,Iliminación - Exterior,Plafon LED (6) Exterior 12v 24v. Accesorio pensado para resolver instalaciones eléctricas y conexiones dentro o fuera del motorhome.,Plafon LED (6) Exterior 12v 24v - NEGRO - Luz Blanca,"Código: PLE.6N,NEGRO,Luz Blanca",0,0,/images/productos/ple-6n.webp,ple-6n.webp,0,16
PLE.6,Plafon LED (6) Exterior 12v 24v - Luz Blanca,Electricidad,Iliminación - Exterior,Plafon LED (6) Exterior 12v 24v - Luz Blanca. Accesorio pensado para resolver instalaciones eléctricas y conexiones dentro o fuera del motorhome.,Plafon LED (6) Exterior 12v 24v - Luz Blanca,"Código: PLE.6,Luz Blanca",0,0,/images/productos/ple-6.webp,ple-6.webp,0,16
PLR.13,Plafon LED 12v,Electricidad,Iliminación - Interior,Plafon LED 12v. Accesorio pensado para resolver instalaciones eléctricas y conexiones dentro o fuera del motorhome.,Plafon LED 12v - Acrílico C/Tecla 13 cm - Luz Calida,"Código: PLR.13,Acrílico C/Tecla 13 cm,Luz Calida",0,0,/images/productos/plr-13.webp,plr-13.webp,0,16
PLR.8,Plafon LED 12v,Electricidad,Iliminación - Interior,Plafon LED 12v. Accesorio pensado para resolver instalaciones eléctricas y conexiones dentro o fuera del motorhome.,Plafon LED 12v - Acrílico C/Tecla 8 cm - Luz Calida,"Código: PLR.8,Acrílico C/Tecla 8 cm,Luz Calida",0,0,/images/productos/plr-8.webp,plr-8.webp,0,17
PLR.14.5.M,Plafon LED 12v,Electricidad,Iliminación - Interior,Plafon LED 12v. Accesorio pensado para resolver instalaciones eléctricas y conexiones dentro o fuera del motorhome.,"Plafon LED 12v - Marco de Madera  14,5 cm Diametro - Luz Neutra","Código: PLR.14.5.M,Marco de Madera  14,5 cm Diametro,Luz Neutra",0,0,/images/productos/plr-14-5-m.webp,plr-14-5-m.webp,0,17
PLR.10.5.M,Plafon LED 12v,Electricidad,Iliminación - Interior,Plafon LED 12v. Accesorio pensado para resolver instalaciones eléctricas y conexiones dentro o fuera del motorhome.,"Plafon LED 12v - Marco de Madera 10,5 cm Diametro - Luz Neutra","Código: PLR.10.5.M,Marco de Madera 10,5 cm Diametro,Luz Neutra",0,0,/images/productos/plr-10-5-m.webp,plr-10-5-m.webp,0,17
PLS.10.5,Plafon LED Spot 12v 24v,Electricidad,Iliminación - Interior,Plafon LED Spot 12v 24v. Accesorio pensado para resolver instalaciones eléctricas y conexiones dentro o fuera del motorhome.,"Plafon LED Spot 12v 24v - 10,5 cm Diametro - Luz Blanca Neutra","Código: PLS.10.5,10,5 cm Diametro,Luz Blanca Neutra",0,0,/images/productos/pls-10-5.webp,pls-10-5.webp,0,17
PLS.7,Plafon LED Spot 12v 24v,Electricidad,Iliminación - Interior,Plafon LED Spot 12v 24v. Accesorio pensado para resolver instalaciones eléctricas y conexiones dentro o fuera del motorhome.,Plafon LED Spot 12v 24v - 7 cm Diametro - Luz Blanca Neutra,"Código: PLS.7,7 cm Diametro,Luz Blanca Neutra",0,0,/images/productos/pls-7.webp,pls-7.webp,0,17
PLS.4,Plafon LED (4) Spot 12v,Electricidad,Iliminación - Interior,Plafon LED (4) Spot 12v. Accesorio pensado para resolver instalaciones eléctricas y conexiones dentro o fuera del motorhome.,"Plafon LED (4) Spot 12v - 7,6 cm Diametro - Luz Neutra","Código: PLS.4,7,6 cm Diametro,Luz Neutra",0,0,/images/productos/pls-4.webp,pls-4.webp,0,17
PLS.6,Plafon LED (6) Spot 12v,Electricidad,Iliminación - Interior,Plafon LED (6) Spot 12v. Accesorio pensado para resolver instalaciones eléctricas y conexiones dentro o fuera del motorhome.,Plafon LED (6) Spot 12v - 7 cm Diametro - Luz Neutra,"Código: PLS.6,7 cm Diametro,Luz Neutra",0,0,/images/productos/pls-6.webp,pls-6.webp,0,17
PLS.18,Plafon LED (18) Spot 12v,Electricidad,Iliminación - Interior,Plafon LED (18) Spot 12v. Accesorio pensado para resolver instalaciones eléctricas y conexiones dentro o fuera del motorhome.,"Plafon LED (18) Spot 12v - 9,7 cm Diametro- Luz Blanca","Código: PLS.18,9,7 cm Diametro- Luz Blanca",0,0,/images/productos/pls-18.webp,pls-18.webp,0,17
PLT.12,Plafon LED (12) Tira 12v 24v + Tecla-Switch - Luz Blanca,Electrodomésticos,Iliminación - Interior,Plafon LED (12) Tira 12v 24v + Tecla-Switch - Luz Blanca. Equipo práctico para sumar confort y funcionalidad al interior del motorhome.,Plafon LED (12) Tira 12v 24v + Tecla-Switch - Luz Blanca,"Código: PLT.12,Luz Blanca",0,0,/images/productos/plt-12.webp,plt-12.webp,0,18
